"224","67","8","600.00","60.00","10.00","60.00","2020-03-01 02:05:05","2020-03-01 02:05:05"
"10070","269","18","3250.00","163.00","13.00","163.00","2020-03-01 01:24:18","2020-03-01 01:24:18"
"10070","269","18","3250.00","163.00","150.00","163.00","2020-03-01 01:24:18","2020-03-01 03:38:43"
"10499","418","9","200.00","20.00","10.00","20.00","2020-03-01 03:23:05","2020-03-01 03:23:05"
"23343","700","9","600.00","60.00","50.00","60.00","2020-03-07 06:52:36","2020-03-07 06:52:36"
"18636","983","8","500.00","50.00","100.00","50.00","2020-03-01 00:02:33","2020-03-01 00:02:33"
"16592","984","9","100.00","10.00","10.00","10.00","2020-03-01 00:10:09","2020-03-01 00:10:09"
"22317","985","9","100.00","10.00","10.00","10.00","2020-03-01 00:12:07","2020-03-01 00:12:07"
"20279","986","9","250.00","25.00","25.00","25.00","2020-03-01 00:15:11","2020-03-01 00:15:11"
"22320","987","9","100.00","10.00","10.00","10.00","2020-03-01 00:20:34","2020-03-01 00:20:34"
"22322","988","9","100.00","10.00","10.00","10.00","2020-03-01 00:31:09","2020-03-01 00:31:09"
"808","989","9","100.00","10.00","10.00","10.00","2020-03-01 00:35:43","2020-03-01 00:35:43"
"23733","990","9","250.00","25.00","25.00","25.00","2020-03-01 00:40:24","2020-03-01 00:40:24"
"23694","991","9","250.00","25.00","25.00","25.00","2020-03-01 01:00:42","2020-03-01 01:00:42"
"23536","992","9","250.00","25.00","25.00","25.00","2020-03-01 01:01:10","2020-03-01 01:01:10"
"23758","993","9","100.00","10.00","10.00","10.00","2020-03-01 01:18:11","2020-03-01 01:18:11"
"23781","994","9","100.00","10.00","10.00","10.00","2020-03-01 01:37:54","2020-03-01 01:37:54"
"18999","995","8","250.00","25.00","25.00","25.00","2020-03-01 01:38:32","2020-03-01 01:38:32"
"18999","995","8","250.00","25.00","25.00","25.00","2020-03-01 01:38:32","2020-03-05 23:18:28"
"274","996","9","100.00","10.00","10.00","10.00","2020-03-01 01:43:19","2020-03-01 01:43:19"
"23774","997","9","100.00","10.00","10.00","10.00","2020-03-01 01:49:29","2020-03-01 01:49:29"
"23561","998","9","100.00","10.00","10.00","10.00","2020-03-01 01:51:51","2020-03-01 01:51:51"
"23559","999","9","100.00","10.00","10.00","10.00","2020-03-01 01:53:47","2020-03-01 01:53:47"
"19339","1000","9","100.00","10.00","10.00","10.00","2020-03-01 02:03:13","2020-03-01 02:03:13"
"23022","1001","9","250.00","25.00","25.00","25.00","2020-03-01 02:36:29","2020-03-01 02:36:29"
"20915","1002","9","100.00","10.00","10.00","10.00","2020-03-01 02:40:01","2020-03-01 02:40:01"
"20221","1003","9","100.00","10.00","10.00","10.00","2020-03-01 02:46:30","2020-03-01 02:46:30"
"258","1004","9","250.00","25.00","25.00","25.00","2020-03-01 02:47:01","2020-03-01 02:47:01"
"23139","1005","9","100.00","10.00","10.00","10.00","2020-03-01 02:49:42","2020-03-01 02:49:42"
"23701","1006","9","100.00","10.00","10.00","10.00","2020-03-01 03:24:52","2020-03-01 03:24:52"
"18721","1007","9","250.00","25.00","25.00","25.00","2020-03-01 03:29:20","2020-03-01 03:29:20"
"23797","1008","9","250.00","25.00","25.00","25.00","2020-03-01 03:40:20","2020-03-01 03:40:20"
"23795","1009","9","250.00","25.00","25.00","25.00","2020-03-01 03:49:11","2020-03-01 03:49:11"
"23799","1010","8","100.00","10.00","10.00","10.00","2020-03-01 03:55:36","2020-03-01 03:55:36"
"23799","1010","8","100.00","10.00","10.00","10.00","2020-03-01 03:55:36","2020-03-08 22:11:29"
"23777","1011","9","250.00","25.00","25.00","25.00","2020-03-01 03:56:04","2020-03-01 03:56:04"
"23788","1012","9","100.00","10.00","10.00","10.00","2020-03-01 04:04:39","2020-03-01 04:04:39"
"18633","1013","9","100.00","10.00","10.00","10.00","2020-03-01 04:36:41","2020-03-01 04:36:41"
"12810","1014","9","100.00","10.00","10.00","10.00","2020-03-01 04:38:04","2020-03-01 04:38:04"
"23453","1015","9","500.00","50.00","50.00","50.00","2020-03-01 14:36:47","2020-03-01 14:36:47"
"1603","1016","9","500.00","50.00","50.00","50.00","2020-03-02 13:31:39","2020-03-02 13:31:39"
"1153","1017","9","500.00","50.00","50.00","50.00","2020-03-02 19:56:09","2020-03-02 19:56:09"
"11594","1018","7","1000.00","100.00","200.00","100.00","2020-03-03 19:15:30","2020-03-03 19:15:30"
"11594","1018","7","1000.00","100.00","100.00","100.00","2020-03-03 19:15:30","2020-03-03 19:25:05"
"5642","1019","9","1000.00","100.00","100.00","100.00","2020-03-03 21:40:37","2020-03-03 21:40:37"
"18282","1020","9","500.00","50.00","50.00","50.00","2020-03-04 17:40:50","2020-03-04 17:40:50"
"23097","1021","9","500.00","50.00","50.00","50.00","2020-03-04 20:04:05","2020-03-04 20:04:05"
"24133","1022","9","1500.00","150.00","150.00","150.00","2020-03-05 15:34:05","2020-03-05 15:34:05"
"24209","1023","9","500.00","50.00","50.00","50.00","2020-03-05 20:28:51","2020-03-05 20:28:51"
"21914","1024","9","500.00","50.00","50.00","50.00","2020-03-06 15:10:00","2020-03-06 15:10:00"
"23249","1025","9","500.00","50.00","50.00","50.00","2020-03-06 21:06:47","2020-03-06 21:06:47"
"24340","1026","8","1000.00","100.00","200.00","100.00","2020-03-07 11:19:56","2020-03-07 11:19:56"
"19711","1027","8","500.00","50.00","50.00","50.00","2020-03-07 16:37:55","2020-03-07 16:37:55"
"19711","1027","8","500.00","50.00","50.00","50.00","2020-03-07 16:37:55","2020-03-07 22:27:33"
"22401","1028","9","500.00","50.00","50.00","50.00","2020-03-07 20:31:55","2020-03-07 20:31:55"
"24413","1029","9","500.00","50.00","50.00","50.00","2020-03-08 01:28:49","2020-03-08 01:28:49"
"24415","1030","7","1000.00","100.00","200.00","100.00","2020-03-08 02:00:23","2020-03-08 02:00:23"
"24415","1030","7","1000.00","100.00","100.00","100.00","2020-03-08 02:00:23","2020-03-08 18:48:23"
"24322","1031","9","1000.00","100.00","100.00","100.00","2020-03-08 03:03:40","2020-03-08 03:03:40"
"24338","1032","9","1000.00","100.00","100.00","100.00","2020-03-08 13:00:29","2020-03-08 13:00:29"
"24366","1033","9","500.00","50.00","50.00","50.00","2020-03-09 21:02:41","2020-03-09 21:02:41"
"16900","1034","9","500.00","50.00","50.00","50.00","2020-03-10 08:09:30","2020-03-10 08:09:30"
