User_id,Credit_id,Count_months,Amount,Month_payment,Payed,Left,Planned,Credit_taken,Pay_date
3031,400,9,250.00,25.00,2.50,22.50,25.00,2020-02-06 06:51:08,2020-03-05
21118,401,9,100.00,10.00,0,10.00,10.00,2020-02-06 15:48:28,2020-03-06
21302,402,9,450.00,45.00,0,45.00,45.00,2020-02-24 19:26:33,2020-03-24
20026,403,8,500.00,50.00,50.00,0.00,50.00,2020-02-06 18:00:37,2020-03-06
18460,404,8,250.00,25.00,25.00,0.00,25.00,2020-02-06 18:28:23,2020-03-06
17969,405,8,100.00,10.00,0,0.00,10.00,2020-02-06 18:37:21,2020-03-06
2977,406,8,100.00,10.00,10.00,0.00,10.00,2020-02-06 20:04:11,2020-03-06
1831,407,8,100.00,10.00,10.00,0.00,10.00,2020-02-06 23:28:47,2020-03-06
1897,408,8,100.00,10.00,10.00,0.00,10.00,2020-02-07 03:39:12,2020-03-06
6233,409,8,100.00,10.00,10.00,0.00,10.00,2020-02-07 07:43:00,2020-03-07
2402,410,8,100.00,10.00,0,0.00,10.00,2020-02-07 09:46:04,2020-03-07
13208,411,9,100.00,10.00,0,10.00,10.00,2020-02-07 14:08:12,2020-03-07
13584,412,8,100.00,10.00,10.00,0.00,10.00,2020-02-07 15:43:46,2020-03-07
14600,413,8,100.00,10.00,10.00,0.00,10.00,2020-02-07 17:01:21,2020-03-07
21069,414,9,100.00,10.00,0,10.00,10.00,2020-02-07 20:17:51,2020-03-07
21247,415,9,250.00,25.00,0,25.00,25.00,2020-02-07 22:00:09,2020-03-07
21546,416,8,1000.00,100.00,100.00,0.00,100.00,2020-02-07 22:42:32,2020-03-07
4725,417,8,100.00,10.00,10.00,0.00,10.00,2020-02-08 01:45:29,2020-03-07
2480,419,8,100.00,10.00,10.00,0.00,10.00,2020-02-08 19:01:43,2020-03-08
21628,420,18,3000.00,150.00,150.00,0.00,150.00,2020-02-08 23:31:48,2020-03-08
21642,421,8,250.00,25.00,25.00,0.00,25.00,2020-02-09 03:44:02,2020-03-08
21365,422,8,1000.00,100.00,0,0.00,100.00,2020-02-09 04:07:03,2020-03-09
779,423,9,100.00,10.00,6.00,4.00,10.00,2020-02-09 12:32:15,2020-03-09
21667,425,9,100.00,10.00,0,10.00,10.00,2020-02-09 15:32:15,2020-03-09
18260,426,8,100.00,10.00,10.00,0.00,10.00,2020-02-09 19:43:53,2020-03-09
21022,427,8,1000.00,100.00,100.00,0.00,100.00,2020-02-09 19:50:55,2020-03-09
231,428,8,250.00,25.00,25.00,0.00,25.00,2020-02-09 20:59:29,2020-03-09
18068,429,8,1000.00,100.00,100.00,0.00,100.00,2020-02-10 05:31:13,2020-03-09
14304,430,7,100.00,10.00,0,0.00,10.00,2020-02-10 06:43:13,2020-03-10
21179,431,8,100.00,10.00,0,0.00,10.00,2020-02-10 09:16:16,2020-03-10
21488,432,7,100.00,10.00,20.00,0.00,10.00,2020-02-10 15:24:25,2020-03-10
2751,433,8,100.00,10.00,10.00,0.00,10.00,2020-02-10 18:22:32,2020-03-10
21250,434,8,100.00,10.00,10.00,0.00,10.00,2020-02-10 18:58:11,2020-03-10
18907,435,9,100.00,10.00,0,10.00,10.00,2020-02-10 21:12:42,2020-03-10
2038,436,8,100.00,10.00,10.00,0.00,10.00,2020-02-10 21:13:07,2020-03-10
1855,437,8,100.00,10.00,10.00,0.00,10.00,2020-02-10 21:50:09,2020-03-10
19799,438,9,100.00,10.00,0.10,9.90,10.00,2020-02-11 12:25:04,2020-03-11
21796,439,5,100.00,10.00,0,0.00,10.00,2020-02-11 12:34:13,2020-03-11
18394,440,8,100.00,10.00,10.00,0.00,10.00,2020-02-11 14:52:36,2020-03-11
2403,441,9,100.00,10.00,0,10.00,10.00,2020-02-11 15:05:42,2020-03-11
21288,442,6,200.00,20.00,20.00,0.00,20.00,2020-02-26 03:34:41,2020-03-25
21378,443,8,100.00,10.00,0,0.00,10.00,2020-02-11 17:15:53,2020-03-11
465,444,8,1000.00,100.00,100.00,0.00,100.00,2020-02-11 17:44:39,2020-03-11
18410,445,9,100.00,10.00,0,10.00,10.00,2020-02-11 17:56:58,2020-03-11
15697,447,8,100.00,10.00,10.00,0.00,10.00,2020-02-11 19:43:46,2020-03-11
2299,448,8,100.00,10.00,0,0.00,10.00,2020-02-11 21:52:46,2020-03-11
21817,449,8,100.00,10.00,0,0.00,10.00,2020-02-11 22:34:44,2020-03-11
21525,450,6,250.00,25.00,0,0.00,25.00,2020-02-11 22:35:49,2020-03-11
17527,451,8,100.00,10.00,10.00,0.00,10.00,2020-02-11 23:53:31,2020-03-11
21596,452,9,200.00,20.00,0,10.00,20.00,2020-02-19 17:40:57,2020-03-19
21952,453,8,1000.00,100.00,100.00,0.00,100.00,2020-02-12 07:37:42,2020-03-12
21533,454,8,100.00,10.00,10.00,0.00,10.00,2020-02-12 12:14:20,2020-03-12
19405,455,8,100.00,10.00,10.00,0.00,10.00,2020-02-12 14:38:42,2020-03-12
2145,456,8,100.00,10.00,10.00,0.00,10.00,2020-02-12 16:16:07,2020-03-12
1552,457,9,100.00,10.00,0,10.00,10.00,2020-02-12 17:30:06,2020-03-12
21937,458,9,100.00,10.00,0,10.00,10.00,2020-02-12 22:08:37,2020-03-12
18409,459,8,100.00,10.00,0,0.00,10.00,2020-02-12 23:31:02,2020-03-12
21587,460,9,500.00,50.00,0,50.00,50.00,2020-02-13 03:25:52,2020-03-12
282,461,8,100.00,10.00,10.00,0.00,10.00,2020-02-13 06:05:27,2020-03-12
21846,462,8,100.00,10.00,10.00,0.00,10.00,2020-02-13 06:07:38,2020-03-12
515,463,8,100.00,10.00,10.00,0.00,10.00,2020-02-13 10:44:38,2020-03-13
19797,464,8,100.00,10.00,0,0.00,10.00,2020-02-13 11:07:48,2020-03-13
21883,465,8,100.00,10.00,10.00,0.00,10.00,2020-02-13 11:26:57,2020-03-13
21501,466,8,100.00,10.00,10.00,0.00,10.00,2020-02-13 19:04:25,2020-03-13
22105,467,8,500.00,50.00,50.00,0.00,50.00,2020-02-13 23:05:19,2020-03-13
21453,468,8,100.00,10.00,10.00,0.00,10.00,2020-02-13 23:24:23,2020-03-13
5469,469,8,500.00,50.00,50.00,0.00,50.00,2020-02-13 23:46:51,2020-03-13
17708,470,9,500.00,50.00,0,50.00,50.00,2020-02-14 00:03:30,2020-03-13
22077,471,9,100.00,10.00,0,10.00,10.00,2020-02-14 11:12:38,2020-03-14
22068,472,9,100.00,10.00,0,10.00,10.00,2020-02-14 11:16:14,2020-03-14
20276,473,9,100.00,10.00,0,10.00,10.00,2020-02-14 11:31:47,2020-03-14
2886,474,8,100.00,10.00,10.00,0.00,10.00,2020-02-14 11:56:56,2020-03-14
15878,475,9,100.00,10.00,0,10.00,10.00,2020-02-14 15:25:02,2020-03-14
21166,476,8,100.00,10.00,10.00,0.00,10.00,2020-02-14 20:23:51,2020-03-14
2059,477,8,100.00,10.00,10.00,0.00,10.00,2020-02-14 20:50:10,2020-03-14
20288,478,9,100.00,10.00,0,10.00,10.00,2020-02-14 21:17:23,2020-03-14
19236,479,8,100.00,10.00,0,0.00,10.00,2020-02-14 21:22:22,2020-03-14
21170,480,6,250.00,25.00,0,0.00,25.00,2020-02-14 21:34:15,2020-03-14
13362,481,9,100.00,10.00,2.70,7.30,10.00,2020-02-14 22:30:51,2020-03-14
14527,482,9,100.00,10.00,3.00,7.00,10.00,2020-02-14 22:45:53,2020-03-14
21259,483,4,600.00,60.00,240.00,0.00,60.00,2020-02-28 17:18:52,2020-03-28
22178,484,9,1000.00,100.00,0,100.00,100.00,2020-02-14 23:14:28,2020-03-14
20911,485,8,100.00,10.00,0,0.00,10.00,2020-02-15 05:36:37,2020-03-15
5707,486,9,250.00,25.00,1.00,24.00,25.00,2020-02-15 15:30:14,2020-03-15
1851,489,8,100.00,10.00,10.00,0.00,10.00,2020-02-15 15:45:28,2020-03-15
480,490,8,100.00,10.00,12.00,0.00,10.00,2020-02-15 16:47:09,2020-03-15
3155,491,9,100.00,10.00,5.50,4.50,10.00,2020-02-15 17:27:58,2020-03-15
288,492,6,100.00,10.00,0,0.00,10.00,2020-02-15 17:45:06,2020-03-15
18584,493,8,300.00,30.00,30.00,0.00,30.00,2020-02-15 18:03:58,2020-03-15
22283,494,7,100.00,10.00,10.00,0.00,10.00,2020-02-15 19:15:16,2020-03-15
21783,496,9,100.00,10.00,1.00,9.00,10.00,2020-02-15 20:59:23,2020-03-15
6348,497,9,100.00,10.00,6.50,3.50,10.00,2020-02-15 21:09:40,2020-03-15
19564,498,9,100.00,10.00,0,10.00,10.00,2020-02-15 21:24:04,2020-03-15
344,499,8,100.00,10.00,10.00,0.00,10.00,2020-02-15 21:37:18,2020-03-15
4428,500,9,100.00,10.00,1.50,8.50,10.00,2020-02-15 22:25:01,2020-03-15
658,501,8,100.00,10.00,10.00,0.00,10.00,2020-02-15 23:11:23,2020-03-15
22207,502,8,500.00,50.00,25.00,0.00,50.00,2020-02-27 19:39:20,2020-03-27
2476,503,8,100.00,10.00,10.00,0.00,10.00,2020-02-16 03:43:14,2020-03-15
22334,504,8,100.00,10.00,10.00,0.00,10.00,2020-02-16 06:38:20,2020-03-15
21436,505,9,500.00,50.00,10.00,40.00,50.00,2020-02-16 14:36:56,2020-03-16
22361,506,8,100.00,10.00,10.00,0.00,10.00,2020-02-16 17:08:33,2020-03-16
360,507,9,100.00,10.00,6.22,3.78,10.00,2020-02-16 17:33:28,2020-03-16
778,508,9,100.00,10.00,2.78,7.22,10.00,2020-02-16 17:34:39,2020-03-16
21995,509,8,100.00,10.00,10.00,0.00,10.00,2020-02-16 17:54:04,2020-03-16
22379,510,9,100.00,10.00,1.00,9.00,10.00,2020-02-16 21:49:03,2020-03-16
22333,511,7,100.00,10.00,20.00,0.00,10.00,2020-02-16 22:12:09,2020-03-16
22295,512,17,5000.00,250.00,250.00,0.00,250.00,2020-02-16 22:41:17,2020-03-16
22235,513,5,100.00,10.00,0,0.00,10.00,2020-02-17 00:10:17,2020-03-16
22392,514,9,100.00,10.00,0,10.00,10.00,2020-02-17 00:17:01,2020-03-16
18632,515,9,100.00,10.00,1.00,9.00,10.00,2020-02-17 01:16:48,2020-03-16
18423,516,8,100.00,10.00,10.00,0.00,10.00,2020-02-17 07:24:17,2020-03-17
17079,517,9,500.00,50.00,0,50.00,50.00,2020-02-17 12:22:01,2020-03-17
2924,518,9,100.00,10.00,0,10.00,10.00,2020-02-17 15:20:37,2020-03-17
22460,519,9,5000.00,500.00,0,500.00,500.00,2020-02-17 19:54:28,2020-03-17
21101,520,8,100.00,10.00,10.00,0.00,10.00,2020-02-17 20:29:10,2020-03-17
11075,521,9,100.00,10.00,0,10.00,10.00,2020-02-17 20:56:15,2020-03-17
22122,522,9,100.00,10.00,0,10.00,10.00,2020-02-17 20:59:00,2020-03-17
22103,523,9,100.00,10.00,0,10.00,10.00,2020-02-17 21:16:27,2020-03-17
18470,524,9,500.00,50.00,0,50.00,50.00,2020-02-17 23:20:58,2020-03-17
133,525,8,100.00,10.00,10.00,0.00,10.00,2020-02-18 07:19:45,2020-03-18
340,526,9,100.00,10.00,0,10.00,10.00,2020-02-18 09:56:31,2020-03-18
21497,527,9,100.00,10.00,0,10.00,10.00,2020-02-18 10:14:58,2020-03-18
14901,528,9,100.00,10.00,0,10.00,10.00,2020-02-18 10:35:54,2020-03-18
22072,529,9,100.00,10.00,0,10.00,10.00,2020-02-18 11:01:21,2020-03-18
21951,530,9,250.00,25.00,0,25.00,25.00,2020-02-18 20:27:04,2020-03-18
21657,531,9,100.00,10.00,0,10.00,10.00,2020-02-18 22:18:35,2020-03-18
22053,532,8,500.00,50.00,50.00,0.00,50.00,2020-02-18 23:45:02,2020-03-18
22325,533,9,100.00,10.00,0,10.00,10.00,2020-02-19 03:56:15,2020-03-18
21733,534,8,250.00,25.00,0,0.00,25.00,2020-02-19 05:01:22,2020-03-19
17872,535,8,100.00,10.00,0,0.00,10.00,2020-02-19 05:07:31,2020-03-19
22296,536,9,1000.00,100.00,0,100.00,100.00,2020-02-19 12:03:58,2020-03-19
2653,537,9,100.00,10.00,0,10.00,10.00,2020-02-19 14:25:55,2020-03-19
18382,538,8,250.00,25.00,0,0.00,25.00,2020-02-19 16:31:15,2020-03-19
22526,539,9,100.00,10.00,0,10.00,10.00,2020-02-19 16:52:21,2020-03-19
14961,540,5,100.00,10.00,0,0.00,10.00,2020-02-19 18:03:04,2020-03-19
15003,541,9,100.00,10.00,0,10.00,10.00,2020-02-19 18:17:52,2020-03-19
3238,542,9,100.00,10.00,0,10.00,10.00,2020-02-19 18:23:36,2020-03-19
14969,543,9,100.00,10.00,0,10.00,10.00,2020-02-19 19:02:35,2020-03-19
19026,544,9,100.00,10.00,0,10.00,10.00,2020-02-19 19:31:23,2020-03-19
22537,545,9,100.00,10.00,0,10.00,10.00,2020-02-19 19:43:24,2020-03-19
192,546,9,100.00,10.00,0,10.00,10.00,2020-02-19 21:41:36,2020-03-19
22482,548,9,100.00,10.00,0,10.00,10.00,2020-02-20 00:30:10,2020-03-19
22490,549,9,100.00,10.00,0,10.00,10.00,2020-02-20 00:43:48,2020-03-19
21736,550,5,100.00,10.00,40.00,0.00,10.00,2020-02-20 01:01:07,2020-03-19
22632,551,9,100.00,10.00,0,10.00,10.00,2020-02-20 06:23:59,2020-03-20
22402,552,9,100.00,10.00,0,10.00,10.00,2020-02-20 06:30:14,2020-03-20
22431,553,9,100.00,10.00,0,10.00,10.00,2020-02-20 09:43:39,2020-03-20
22429,554,9,100.00,10.00,0,10.00,10.00,2020-02-20 09:46:42,2020-03-20
2226,555,9,100.00,10.00,0,10.00,10.00,2020-02-20 12:23:55,2020-03-20
21960,556,9,250.00,25.00,0,25.00,25.00,2020-02-20 12:47:51,2020-03-20
20891,557,9,100.00,10.00,0,10.00,10.00,2020-02-20 14:14:11,2020-03-20
20886,558,9,100.00,10.00,0,10.00,10.00,2020-02-20 14:15:29,2020-03-20
20890,559,9,100.00,10.00,0,10.00,10.00,2020-02-20 14:16:39,2020-03-20
20885,560,9,100.00,10.00,0,10.00,10.00,2020-02-20 14:18:20,2020-03-20
18236,561,9,100.00,10.00,0,10.00,10.00,2020-02-20 14:20:50,2020-03-20
22634,562,9,100.00,10.00,0,10.00,10.00,2020-02-20 16:16:39,2020-03-20
20290,563,9,100.00,10.00,0,10.00,10.00,2020-02-20 16:51:09,2020-03-20
2722,564,9,100.00,10.00,0,10.00,10.00,2020-02-20 17:23:40,2020-03-20
8919,565,8,500.00,50.00,50.00,0.00,50.00,2020-02-20 18:38:51,2020-03-20
22764,566,7,200.00,20.00,40.00,0.00,20.00,2020-02-25 16:36:58,2020-03-25
2112,567,8,100.00,10.00,0,0.00,10.00,2020-02-20 22:41:28,2020-03-20
1548,568,9,100.00,10.00,0,10.00,10.00,2020-02-21 09:14:28,2020-03-21
16684,569,9,100.00,10.00,0,10.00,10.00,2020-02-21 11:21:43,2020-03-21
22083,570,9,100.00,10.00,0,10.00,10.00,2020-02-21 12:25:56,2020-03-21
22659,571,9,100.00,10.00,0,10.00,10.00,2020-02-21 13:58:38,2020-03-21
22363,572,9,250.00,25.00,0,25.00,25.00,2020-02-21 14:18:11,2020-03-21
22848,573,8,100.00,10.00,10.00,0.00,10.00,2020-02-21 15:23:47,2020-03-21
22661,574,9,100.00,10.00,0,10.00,10.00,2020-02-21 15:40:18,2020-03-21
472,575,9,100.00,10.00,0,10.00,10.00,2020-02-21 16:08:16,2020-03-21
18022,576,8,100.00,10.00,10.00,0.00,10.00,2020-02-21 17:09:22,2020-03-21
22138,577,9,250.00,25.00,0,25.00,25.00,2020-02-21 19:33:46,2020-03-21
22587,578,9,500.00,50.00,0,50.00,50.00,2020-02-21 20:40:50,2020-03-21
11655,579,9,250.00,25.00,0,25.00,25.00,2020-02-21 20:46:47,2020-03-21
18678,580,9,100.00,10.00,0,10.00,10.00,2020-02-21 21:08:26,2020-03-21
16658,581,6,250.00,25.00,50.00,0.00,25.00,2020-02-21 21:15:43,2020-03-21
669,582,8,250.00,25.00,0,0.00,25.00,2020-02-21 23:39:29,2020-03-21
16982,583,9,100.00,10.00,0,10.00,10.00,2020-02-22 01:12:01,2020-03-21
18635,584,9,100.00,10.00,0,10.00,10.00,2020-02-22 02:04:48,2020-03-21
21645,585,8,250.00,25.00,25.00,0.00,25.00,2020-02-22 05:13:56,2020-03-21
22101,586,6,250.00,25.00,0,0.00,25.00,2020-02-22 06:27:29,2020-03-22
2396,587,9,100.00,10.00,0,10.00,10.00,2020-02-22 08:02:45,2020-03-22
22906,588,9,250.00,25.00,0,25.00,25.00,2020-02-22 11:10:03,2020-03-22
4248,589,9,250.00,25.00,0,25.00,25.00,2020-02-22 12:08:01,2020-03-22
1660,590,5,100.00,10.00,0,0.00,10.00,2020-02-22 15:02:25,2020-03-22
1672,591,5,100.00,10.00,0,0.00,10.00,2020-02-22 15:04:40,2020-03-22
346,592,9,100.00,10.00,0,10.00,10.00,2020-02-22 16:57:24,2020-03-22
18640,593,9,250.00,25.00,0,25.00,25.00,2020-02-22 17:06:16,2020-03-22
18159,594,9,100.00,10.00,0,10.00,10.00,2020-02-22 17:35:16,2020-03-22
18033,595,9,100.00,10.00,0,10.00,10.00,2020-02-22 17:38:18,2020-03-22
466,596,9,250.00,25.00,0,25.00,25.00,2020-02-22 17:41:55,2020-03-22
22891,597,8,500.00,50.00,50.00,0.00,50.00,2020-02-22 20:20:57,2020-03-22
22095,598,9,500.00,50.00,0,50.00,50.00,2020-02-22 20:40:10,2020-03-22
22312,599,9,250.00,25.00,0,25.00,25.00,2020-02-23 03:20:05,2020-03-22
285,600,9,250.00,25.00,0,25.00,25.00,2020-02-23 05:20:21,2020-03-23
18531,601,9,100.00,10.00,0,10.00,10.00,2020-02-23 12:12:44,2020-03-23
11363,602,9,1250.00,125.00,2.50,122.50,125.00,2020-02-29 18:42:07,2020-03-29
17186,603,9,250.00,25.00,0,25.00,25.00,2020-02-23 15:03:13,2020-03-23
22599,604,9,100.00,10.00,0,10.00,10.00,2020-02-23 16:51:26,2020-03-23
21840,605,9,100.00,10.00,0,10.00,10.00,2020-02-23 18:02:21,2020-03-23
22171,606,9,100.00,10.00,0,10.00,10.00,2020-02-23 18:53:39,2020-03-23
528,607,9,100.00,10.00,0,10.00,10.00,2020-02-23 19:13:02,2020-03-23
2093,608,9,100.00,10.00,0,10.00,10.00,2020-02-23 20:40:36,2020-03-23
483,609,9,100.00,10.00,0,10.00,10.00,2020-02-23 20:58:01,2020-03-23
2362,610,9,250.00,25.00,0,25.00,25.00,2020-02-23 22:56:16,2020-03-23
295,611,8,100.00,10.00,0,0.00,10.00,2020-02-24 03:09:24,2020-03-23
21740,612,9,100.00,10.00,0,10.00,10.00,2020-02-24 07:01:57,2020-03-24
18559,613,9,500.00,50.00,0,50.00,50.00,2020-02-24 12:56:49,2020-03-24
22451,614,9,100.00,10.00,0,10.00,10.00,2020-02-24 15:11:07,2020-03-24
22248,615,9,100.00,10.00,0,10.00,10.00,2020-02-24 15:32:08,2020-03-24
16717,616,9,100.00,10.00,0,10.00,10.00,2020-02-24 16:38:01,2020-03-24
23084,617,9,100.00,10.00,0,10.00,10.00,2020-02-24 16:45:52,2020-03-24
358,618,9,100.00,10.00,0,10.00,10.00,2020-02-24 17:22:13,2020-03-24
368,619,9,100.00,10.00,0,10.00,10.00,2020-02-24 17:24:57,2020-03-24
373,620,9,100.00,10.00,0,10.00,10.00,2020-02-24 17:26:55,2020-03-24
386,621,9,100.00,10.00,0,10.00,10.00,2020-02-24 17:28:50,2020-03-24
375,622,9,100.00,10.00,0,10.00,10.00,2020-02-24 17:30:48,2020-03-24
18903,623,9,100.00,10.00,0,10.00,10.00,2020-02-24 18:05:10,2020-03-24
22613,624,9,250.00,25.00,0,25.00,25.00,2020-02-24 18:17:58,2020-03-24
18645,625,9,100.00,10.00,0,10.00,10.00,2020-02-24 18:21:47,2020-03-24
256,626,9,100.00,10.00,0,10.00,10.00,2020-02-24 19:29:19,2020-03-24
2487,627,9,250.00,25.00,0,25.00,25.00,2020-02-24 19:33:45,2020-03-24
22478,628,9,100.00,10.00,0,10.00,10.00,2020-02-24 20:46:48,2020-03-24
6223,629,9,250.00,25.00,0,25.00,25.00,2020-02-24 20:58:59,2020-03-24
2823,630,7,100.00,10.00,0,0.00,10.00,2020-02-24 21:08:42,2020-03-24
376,631,9,100.00,10.00,0,10.00,10.00,2020-02-24 21:11:22,2020-03-24
18383,632,9,250.00,25.00,0,25.00,25.00,2020-02-24 22:24:15,2020-03-24
23058,633,29,10000.00,334.00,0,334.00,334.00,2020-02-24 22:55:30,2020-03-24
22057,634,9,250.00,25.00,0,25.00,25.00,2020-02-24 23:20:00,2020-03-24
23057,635,7,250.00,25.00,0,0.00,25.00,2020-02-24 23:23:56,2020-03-24
23160,636,9,100.00,10.00,0,10.00,10.00,2020-02-24 23:34:43,2020-03-24
22058,637,9,250.00,25.00,0,25.00,25.00,2020-02-24 23:37:55,2020-03-24
12843,638,8,100.00,10.00,10.00,0.00,10.00,2020-02-25 01:50:41,2020-03-24
23051,639,9,100.00,10.00,0,10.00,10.00,2020-02-25 01:59:50,2020-03-24
20403,640,8,100.00,10.00,10.00,0.00,10.00,2020-02-25 04:24:12,2020-03-24
23161,641,5,250.00,25.00,0,0.00,25.00,2020-02-25 04:50:58,2020-03-25
22841,642,9,100.00,10.00,0,10.00,10.00,2020-02-25 09:09:11,2020-03-25
23011,643,9,250.00,25.00,0,25.00,25.00,2020-02-25 09:30:27,2020-03-25
21747,644,9,100.00,10.00,0,10.00,10.00,2020-02-25 11:14:56,2020-03-25
2275,645,9,100.00,10.00,0,10.00,10.00,2020-02-25 11:23:28,2020-03-25
2367,646,9,100.00,10.00,0,10.00,10.00,2020-02-25 11:26:35,2020-03-25
23183,647,8,100.00,10.00,10.00,0.00,10.00,2020-02-25 14:25:17,2020-03-25
23186,648,8,100.00,10.00,10.00,0.00,10.00,2020-02-25 14:30:56,2020-03-25
1710,649,9,100.00,10.00,0,10.00,10.00,2020-02-25 14:38:31,2020-03-25
2298,650,9,100.00,10.00,0,10.00,10.00,2020-02-25 17:06:19,2020-03-25
21292,651,9,100.00,10.00,0,10.00,10.00,2020-02-25 17:16:03,2020-03-25
19793,652,9,250.00,25.00,0,25.00,25.00,2020-02-25 18:17:22,2020-03-25
19667,653,9,100.00,10.00,0,10.00,10.00,2020-02-25 19:37:10,2020-03-25
135,654,9,100.00,10.00,0,10.00,10.00,2020-02-25 19:40:34,2020-03-25
1130,655,8,100.00,10.00,0,0.00,10.00,2020-02-25 23:04:05,2020-03-25
22337,656,8,100.00,10.00,0,0.00,10.00,2020-02-25 23:07:37,2020-03-25
2490,657,9,100.00,10.00,0,10.00,10.00,2020-02-25 23:08:33,2020-03-25
17709,658,7,250.00,25.00,25.00,0.00,25.00,2020-02-26 00:04:00,2020-03-25
23093,659,8,250.00,25.00,0,0.00,25.00,2020-02-26 00:28:15,2020-03-25
23104,660,9,100.00,10.00,0,10.00,10.00,2020-02-26 01:04:44,2020-03-25
21057,661,9,250.00,25.00,0,25.00,25.00,2020-02-26 03:31:32,2020-03-25
19806,662,9,100.00,10.00,0,10.00,10.00,2020-02-26 04:31:32,2020-03-26
8120,663,9,100.00,10.00,0,10.00,10.00,2020-02-26 09:16:25,2020-03-26
2727,664,9,100.00,10.00,0,10.00,10.00,2020-02-26 09:21:01,2020-03-26
23088,666,6,100.00,10.00,0,0.00,10.00,2020-02-26 10:25:50,2020-03-26
18218,667,9,250.00,25.00,0,25.00,25.00,2020-02-26 12:10:16,2020-03-26
22175,668,9,100.00,10.00,0,10.00,10.00,2020-02-26 12:59:38,2020-03-26
22017,669,9,100.00,10.00,0,10.00,10.00,2020-02-26 14:27:57,2020-03-26
268,670,9,100.00,10.00,0,10.00,10.00,2020-02-26 14:30:22,2020-03-26
2555,671,9,100.00,10.00,0,10.00,10.00,2020-02-26 14:39:06,2020-03-26
16187,672,9,100.00,10.00,0,10.00,10.00,2020-02-26 15:34:26,2020-03-26
2829,673,9,100.00,10.00,0,10.00,10.00,2020-02-26 16:24:43,2020-03-26
23124,674,5,100.00,10.00,20.00,0.00,10.00,2020-02-26 18:36:55,2020-03-26
18045,675,9,250.00,25.00,0,25.00,25.00,2020-02-26 19:28:02,2020-03-26
22403,676,9,250.00,25.00,0,25.00,25.00,2020-02-26 19:37:02,2020-03-26
20211,677,9,100.00,10.00,0,10.00,10.00,2020-02-26 20:03:20,2020-03-26
22391,678,9,100.00,10.00,0,10.00,10.00,2020-02-26 20:12:08,2020-03-26
22405,679,9,250.00,25.00,0,25.00,25.00,2020-02-26 20:16:44,2020-03-26
23285,680,9,1000.00,100.00,0,100.00,100.00,2020-02-26 20:29:27,2020-03-26
20606,681,9,100.00,10.00,0,10.00,10.00,2020-02-26 22:34:10,2020-03-26
21142,682,9,100.00,10.00,0,10.00,10.00,2020-02-26 22:49:54,2020-03-26
2879,683,9,100.00,10.00,0,10.00,10.00,2020-02-26 23:34:22,2020-03-26
2528,684,9,100.00,10.00,0,10.00,10.00,2020-02-26 23:45:42,2020-03-26
22314,685,9,250.00,25.00,0,25.00,25.00,2020-02-27 00:17:14,2020-03-26
23334,686,9,350.00,35.00,0,35.00,35.00,2020-02-27 03:19:21,2020-03-26
23222,687,9,600.00,60.00,2.00,58.00,60.00,2020-02-27 03:43:30,2020-03-26
19118,688,9,100.00,10.00,0,10.00,10.00,2020-02-27 04:34:54,2020-03-27
19273,689,9,250.00,25.00,0,25.00,25.00,2020-02-27 05:03:53,2020-03-27
23259,690,9,100.00,10.00,0,10.00,10.00,2020-02-27 08:02:18,2020-03-27
23251,691,9,100.00,10.00,0,10.00,10.00,2020-02-27 09:19:05,2020-03-27
21923,692,8,100.00,10.00,10.00,0.00,10.00,2020-02-27 09:40:24,2020-03-27
2224,693,9,100.00,10.00,0,10.00,10.00,2020-02-27 09:47:54,2020-03-27
23042,694,8,100.00,10.00,10.00,0.00,10.00,2020-02-27 10:53:35,2020-03-27
23355,695,8,250.00,25.00,0,0.00,25.00,2020-02-27 11:41:25,2020-03-27
487,696,9,250.00,25.00,0,25.00,25.00,2020-02-27 12:19:52,2020-03-27
22310,697,8,100.00,10.00,10.00,0.00,10.00,2020-02-27 12:19:55,2020-03-27
23027,698,9,100.00,10.00,0,10.00,10.00,2020-02-27 12:31:41,2020-03-27
14453,699,9,100.00,10.00,0,10.00,10.00,2020-02-27 13:04:30,2020-03-27
23348,701,9,100.00,10.00,0,10.00,10.00,2020-02-27 13:43:31,2020-03-27
23345,702,9,100.00,10.00,0,10.00,10.00,2020-02-27 14:38:56,2020-03-27
23341,703,9,100.00,10.00,0,10.00,10.00,2020-02-27 14:56:17,2020-03-27
6024,704,9,100.00,10.00,0,10.00,10.00,2020-02-27 16:39:09,2020-03-27
18001,705,9,250.00,25.00,0,25.00,25.00,2020-02-27 16:41:19,2020-03-27
23089,706,9,100.00,10.00,0,10.00,10.00,2020-02-27 16:57:24,2020-03-27
23392,707,9,250.00,25.00,0,25.00,25.00,2020-02-27 16:59:29,2020-03-27
21351,708,9,100.00,10.00,0,10.00,10.00,2020-02-27 17:35:48,2020-03-27
18837,709,9,250.00,25.00,0,25.00,25.00,2020-02-27 17:36:48,2020-03-27
23293,710,7,100.00,10.00,20.00,0.00,10.00,2020-02-27 18:04:06,2020-03-27
1462,711,9,100.00,10.00,0,10.00,10.00,2020-02-27 18:27:08,2020-03-27
22394,712,9,100.00,10.00,0,10.00,10.00,2020-02-27 19:06:59,2020-03-27
23281,713,9,100.00,10.00,0,10.00,10.00,2020-02-27 19:14:09,2020-03-27
21898,714,9,100.00,10.00,0,10.00,10.00,2020-02-27 19:57:33,2020-03-27
