User_id,Credit_id,Count_months,Amount,Month_payment,Payed,To_pay_this_month,Credit_taken,Pay_date
23746,982,9,100.00,10.00,10.00,10.00,2020-02-29 23:59:10,2020-02-29 23:59:10
23742,981,9,100.00,10.00,10.00,10.00,2020-02-29 23:53:59,2020-02-29 23:53:59
23745,980,9,100.00,10.00,10.00,10.00,2020-02-29 23:52:55,2020-02-29 23:52:55
3753,979,9,100.00,10.00,10.00,10.00,2020-02-29 23:52:37,2020-02-29 23:52:37
23469,978,9,100.00,10.00,10.00,10.00,2020-02-29 23:52:21,2020-02-29 23:52:21
23581,977,9,100.00,10.00,10.00,10.00,2020-02-29 23:46:47,2020-02-29 23:46:47
23580,976,9,100.00,10.00,10.00,10.00,2020-02-29 23:45:00,2020-02-29 23:45:00
23578,975,9,100.00,10.00,10.00,10.00,2020-02-29 23:44:11,2020-02-29 23:44:11
23577,974,9,100.00,10.00,10.00,10.00,2020-02-29 23:43:35,2020-02-29 23:43:35
22158,973,9,250.00,25.00,25.00,25.00,2020-02-29 23:42:23,2020-02-29 23:42:23
23576,972,9,100.00,10.00,10.00,10.00,2020-02-29 23:42:04,2020-02-29 23:42:04
3751,971,9,100.00,10.00,10.00,10.00,2020-02-29 23:41:03,2020-02-29 23:41:03
23574,970,9,100.00,10.00,10.00,10.00,2020-02-29 23:40:59,2020-02-29 23:40:59
23538,969,9,100.00,10.00,10.00,10.00,2020-02-29 23:39:57,2020-02-29 23:39:57
17523,968,9,100.00,10.00,10.00,10.00,2020-02-29 23:39:08,2020-02-29 23:39:08
23551,967,8,100.00,10.00,20.00,10.00,2020-02-29 23:36:06,2020-02-29 23:36:06
23550,966,9,100.00,10.00,10.00,10.00,2020-02-29 23:34:48,2020-02-29 23:34:48
23548,965,9,100.00,10.00,10.00,10.00,2020-02-29 23:33:55,2020-02-29 23:33:55
179,964,9,100.00,10.00,10.00,10.00,2020-02-29 23:32:43,2020-02-29 23:32:43
23545,963,8,100.00,10.00,20.00,10.00,2020-02-29 23:30:46,2020-02-29 23:30:46
23543,962,8,100.00,10.00,20.00,10.00,2020-02-29 23:28:55,2020-02-29 23:28:55
23739,961,9,500.00,50.00,50.00,50.00,2020-02-29 23:28:27,2020-02-29 23:28:27
18007,960,8,100.00,10.00,20.00,10.00,2020-02-29 23:27:19,2020-02-29 23:27:19
22318,959,9,250.00,25.00,25.00,25.00,2020-02-29 23:25:37,2020-02-29 23:25:37
23728,958,9,100.00,10.00,10.00,10.00,2020-02-29 23:25:15,2020-02-29 23:25:15
20888,957,9,100.00,10.00,10.00,10.00,2020-02-29 23:22:31,2020-02-29 23:22:31
17693,956,9,100.00,10.00,10.00,10.00,2020-02-29 23:20:42,2020-02-29 23:20:42
21357,955,9,100.00,10.00,10.00,10.00,2020-02-29 23:19:25,2020-02-29 23:19:25
10263,954,9,100.00,10.00,10.00,10.00,2020-02-29 23:07:25,2020-02-29 23:07:25
17021,953,9,100.00,10.00,10.00,10.00,2020-02-29 22:58:21,2020-02-29 22:58:21
23720,952,9,100.00,10.00,10.00,10.00,2020-02-29 22:56:23,2020-02-29 22:56:23
22757,951,9,250.00,25.00,25.00,25.00,2020-02-29 22:55:47,2020-02-29 22:55:47
20332,950,9,250.00,25.00,25.00,25.00,2020-02-29 22:55:30,2020-02-29 22:55:30
23726,949,9,100.00,10.00,10.00,10.00,2020-02-29 22:55:16,2020-02-29 22:55:16
4023,948,9,100.00,10.00,10.00,10.00,2020-02-29 22:49:37,2020-02-29 22:49:37
23261,947,9,100.00,10.00,10.00,10.00,2020-02-29 22:47:04,2020-02-29 22:47:04
23190,946,9,250.00,25.00,25.00,25.00,2020-02-29 22:43:51,2020-02-29 22:43:51
82,945,9,100.00,10.00,10.00,10.00,2020-02-29 22:40:54,2020-02-29 22:40:54
379,944,9,1000.00,100.00,100.00,100.00,2020-02-29 22:29:32,2020-02-29 22:29:32
23722,943,9,100.00,10.00,10.00,10.00,2020-02-29 22:27:28,2020-02-29 22:27:28
20379,942,9,100.00,10.00,10.00,10.00,2020-02-29 22:23:30,2020-02-29 22:23:30
20208,941,9,100.00,10.00,10.00,10.00,2020-02-29 22:18:44,2020-02-29 22:18:44
3569,940,19,3000.00,150.00,150.00,150.00,2020-02-29 22:16:21,2020-02-29 22:16:21
21851,939,9,100.00,10.00,10.00,10.00,2020-02-29 22:14:17,2020-02-29 22:14:17
1547,938,9,250.00,25.00,25.00,25.00,2020-02-29 22:13:17,2020-02-29 22:13:17
12999,937,9,100.00,10.00,10.00,10.00,2020-02-29 22:08:21,2020-02-29 22:08:21
13802,936,9,100.00,10.00,10.00,10.00,2020-02-29 22:06:43,2020-02-29 22:06:43
19285,935,9,100.00,10.00,10.00,10.00,2020-02-29 22:06:33,2020-02-29 22:06:33
4939,934,9,100.00,10.00,10.00,10.00,2020-02-29 21:59:58,2020-02-29 21:59:58
19427,933,9,100.00,10.00,10.00,10.00,2020-02-29 21:57:50,2020-02-29 21:57:50
23628,932,9,100.00,10.00,10.00,10.00,2020-02-29 21:49:19,2020-02-29 21:49:19
20213,931,9,100.00,10.00,10.00,10.00,2020-02-29 21:47:39,2020-02-29 21:47:39
23649,930,9,100.00,10.00,10.00,10.00,2020-02-29 21:44:28,2020-02-29 21:44:28
21269,929,9,100.00,10.00,10.00,10.00,2020-02-29 21:42:19,2020-02-29 21:42:19
23699,928,9,250.00,25.00,25.00,25.00,2020-02-29 21:33:25,2020-02-29 21:33:25
23205,927,9,100.00,10.00,10.00,10.00,2020-02-29 21:32:21,2020-02-29 21:32:21
23708,926,9,100.00,10.00,10.00,10.00,2020-02-29 21:29:59,2020-02-29 21:29:59
23523,925,9,100.00,10.00,10.00,10.00,2020-02-29 21:28:43,2020-02-29 21:28:43
4525,924,9,100.00,10.00,10.00,10.00,2020-02-29 21:23:08,2020-02-29 21:23:08
19293,923,9,100.00,10.00,10.00,10.00,2020-02-29 21:16:57,2020-02-29 21:16:57
18803,922,9,100.00,10.00,10.00,10.00,2020-02-29 21:06:58,2020-02-29 21:06:58
19257,921,9,500.00,50.00,50.00,50.00,2020-02-29 21:05:53,2020-02-29 21:05:53
2238,920,9,100.00,10.00,10.00,10.00,2020-02-29 20:59:14,2020-02-29 20:59:14
21474,919,7,100.00,10.00,10.00,10.00,2020-02-29 20:54:04,2020-02-29 20:54:04
17169,918,9,100.00,10.00,10.00,10.00,2020-02-29 20:53:11,2020-02-29 20:53:11
105,917,9,250.00,25.00,25.00,25.00,2020-02-29 20:49:06,2020-02-29 20:49:06
6622,916,9,250.00,25.00,25.00,25.00,2020-02-29 20:49:02,2020-02-29 20:49:02
23606,915,9,100.00,10.00,10.00,10.00,2020-02-29 20:43:41,2020-02-29 20:43:41
23237,914,9,250.00,25.00,25.00,25.00,2020-02-29 20:36:18,2020-02-29 20:36:18
23225,913,9,100.00,10.00,10.00,10.00,2020-02-29 20:33:50,2020-02-29 20:33:50
23596,912,9,100.00,10.00,10.00,10.00,2020-02-29 20:32:46,2020-02-29 20:32:46
23698,911,9,100.00,10.00,10.00,10.00,2020-02-29 20:31:53,2020-02-29 20:31:53
23332,910,9,100.00,10.00,10.00,10.00,2020-02-29 20:30:42,2020-02-29 20:30:42
23335,909,9,100.00,10.00,10.00,10.00,2020-02-29 20:29:03,2020-02-29 20:29:03
14766,908,9,100.00,10.00,10.00,10.00,2020-02-29 20:27:45,2020-02-29 20:27:45
23333,907,9,100.00,10.00,10.00,10.00,2020-02-29 20:27:38,2020-02-29 20:27:38
23408,906,9,100.00,10.00,10.00,10.00,2020-02-29 20:25:52,2020-02-29 20:25:52
23321,905,9,100.00,10.00,10.00,10.00,2020-02-29 20:23:37,2020-02-29 20:23:37
23415,904,9,100.00,10.00,10.00,10.00,2020-02-29 20:21:01,2020-02-29 20:21:01
23428,903,9,100.00,10.00,10.00,10.00,2020-02-29 20:19:34,2020-02-29 20:19:34
23288,902,9,100.00,10.00,10.00,10.00,2020-02-29 20:17:52,2020-02-29 20:17:52
22902,901,9,100.00,10.00,10.00,10.00,2020-02-29 20:10:31,2020-02-29 20:10:31
22898,900,9,100.00,10.00,10.00,10.00,2020-02-29 20:06:04,2020-02-29 20:06:04
22899,899,9,100.00,10.00,10.00,10.00,2020-02-29 20:01:27,2020-02-29 20:01:27
22875,898,8,100.00,10.00,10.00,10.00,2020-02-29 19:56:08,2020-02-29 19:56:08
22875,898,8,100.00,10.00,10.00,10.00,2020-02-29 19:56:08,2020-02-29 19:57:32
4915,897,9,100.00,10.00,10.00,10.00,2020-02-29 19:47:15,2020-02-29 19:47:15
23232,896,9,250.00,25.00,25.00,25.00,2020-02-29 19:40:42,2020-02-29 19:40:42
22657,895,9,100.00,10.00,10.00,10.00,2020-02-29 19:31:13,2020-02-29 19:31:13
23685,894,9,250.00,25.00,25.00,25.00,2020-02-29 19:16:12,2020-02-29 19:16:12
17742,893,9,100.00,10.00,10.00,10.00,2020-02-29 19:05:41,2020-02-29 19:05:41
8825,892,9,100.00,10.00,10.00,10.00,2020-02-29 19:03:53,2020-02-29 19:03:53
23689,891,9,100.00,10.00,10.00,10.00,2020-02-29 18:58:27,2020-02-29 18:58:27
11363,602,9,1250.00,125.00,100.00,125.00,2020-02-29 18:42:07,2020-02-23 13:40:52
11363,602,9,1250.00,125.00,25.00,125.00,2020-02-29 18:42:07,2020-02-29 18:42:07
12972,218,9,2000.00,200.00,100.00,200.00,2020-02-29 18:40:10,2020-02-29 18:40:10
20296,890,9,100.00,10.00,10.00,10.00,2020-02-29 18:36:02,2020-02-29 18:36:02
21294,889,9,100.00,10.00,10.00,10.00,2020-02-29 18:35:16,2020-02-29 18:35:16
23590,888,9,100.00,10.00,10.00,10.00,2020-02-29 18:31:17,2020-02-29 18:31:17
18562,887,9,100.00,10.00,10.00,10.00,2020-02-29 18:26:14,2020-02-29 18:26:14
23547,886,9,100.00,10.00,10.00,10.00,2020-02-29 18:26:00,2020-02-29 18:26:00
95,885,9,1000.00,100.00,100.00,100.00,2020-02-29 18:13:49,2020-02-29 18:13:49
22992,884,9,100.00,10.00,10.00,10.00,2020-02-29 18:11:27,2020-02-29 18:11:27
22695,883,9,250.00,25.00,25.00,25.00,2020-02-29 18:09:39,2020-02-29 18:09:39
22438,882,9,100.00,10.00,10.00,10.00,2020-02-29 18:01:19,2020-02-29 18:01:19
19234,881,9,100.00,10.00,10.00,10.00,2020-02-29 17:54:29,2020-02-29 17:54:29
22707,880,9,250.00,25.00,25.00,25.00,2020-02-29 17:50:41,2020-02-29 17:50:41
22849,879,9,100.00,10.00,10.00,10.00,2020-02-29 17:50:12,2020-02-29 17:50:12
21242,878,9,250.00,25.00,25.00,25.00,2020-02-29 17:39:29,2020-02-29 17:39:29
21243,877,9,250.00,25.00,25.00,25.00,2020-02-29 17:36:20,2020-02-29 17:36:20
23669,876,9,500.00,50.00,50.00,50.00,2020-02-29 17:29:25,2020-02-29 17:29:25
22560,875,9,100.00,10.00,10.00,10.00,2020-02-29 17:13:26,2020-02-29 17:13:26
23610,874,9,100.00,10.00,10.00,10.00,2020-02-29 17:13:11,2020-02-29 17:13:11
23664,873,9,100.00,10.00,10.00,10.00,2020-02-29 17:07:56,2020-02-29 17:07:56
12287,872,9,100.00,10.00,10.00,10.00,2020-02-29 17:06:01,2020-02-29 17:06:01
20755,871,9,100.00,10.00,10.00,10.00,2020-02-29 17:04:28,2020-02-29 17:04:28
400,870,9,100.00,10.00,10.00,10.00,2020-02-29 16:54:46,2020-02-29 16:54:46
22501,869,9,100.00,10.00,10.00,10.00,2020-02-29 16:47:48,2020-02-29 16:47:48
62,868,9,250.00,25.00,25.00,25.00,2020-02-29 16:33:03,2020-02-29 16:33:03
22948,867,9,100.00,10.00,10.00,10.00,2020-02-29 16:32:00,2020-02-29 16:32:00
1729,866,9,100.00,10.00,10.00,10.00,2020-02-29 16:12:06,2020-02-29 16:12:06
15503,865,9,250.00,25.00,25.00,25.00,2020-02-29 15:59:16,2020-02-29 15:59:16
21924,864,9,100.00,10.00,10.00,10.00,2020-02-29 15:52:57,2020-02-29 15:52:57
1726,863,9,100.00,10.00,10.00,10.00,2020-02-29 15:50:36,2020-02-29 15:50:36
15780,862,9,100.00,10.00,10.00,10.00,2020-02-29 15:45:52,2020-02-29 15:45:52
23591,861,9,100.00,10.00,10.00,10.00,2020-02-29 15:43:17,2020-02-29 15:43:17
22964,860,9,100.00,10.00,10.00,10.00,2020-02-29 15:40:17,2020-02-29 15:40:17
22714,859,9,100.00,10.00,10.00,10.00,2020-02-29 15:36:30,2020-02-29 15:36:30
23194,858,8,100.00,10.00,20.00,10.00,2020-02-29 15:36:01,2020-02-29 15:36:01
16046,857,9,100.00,10.00,10.00,10.00,2020-02-29 15:34:47,2020-02-29 15:34:47
14194,856,9,100.00,10.00,10.00,10.00,2020-02-29 15:21:00,2020-02-29 15:21:00
21260,855,9,100.00,10.00,10.00,10.00,2020-02-29 15:16:56,2020-02-29 15:16:56
23587,854,9,100.00,10.00,10.00,10.00,2020-02-29 15:08:42,2020-02-29 15:08:42
23540,853,6,250.00,25.00,50.00,25.00,2020-02-29 15:06:36,2020-02-29 15:06:36
23540,853,6,250.00,25.00,50.00,25.00,2020-02-29 15:06:36,2020-02-29 15:08:52
19990,852,9,100.00,10.00,10.00,10.00,2020-02-29 15:05:36,2020-02-29 15:05:36
23605,851,9,100.00,10.00,10.00,10.00,2020-02-29 15:00:54,2020-02-29 15:00:54
22154,850,9,100.00,10.00,10.00,10.00,2020-02-29 14:59:57,2020-02-29 14:59:57
23652,849,9,250.00,25.00,25.00,25.00,2020-02-29 14:54:03,2020-02-29 14:54:03
13792,848,9,100.00,10.00,10.00,10.00,2020-02-29 14:52:43,2020-02-29 14:52:43
23660,847,9,500.00,50.00,50.00,50.00,2020-02-29 14:49:54,2020-02-29 14:49:54
23299,846,9,500.00,50.00,50.00,50.00,2020-02-29 14:48:57,2020-02-29 14:48:57
18257,845,8,100.00,10.00,20.00,10.00,2020-02-29 14:33:21,2020-02-29 14:33:21
23654,844,9,500.00,50.00,50.00,50.00,2020-02-29 14:26:03,2020-02-29 14:26:03
22855,843,9,250.00,25.00,25.00,25.00,2020-02-29 14:07:42,2020-02-29 14:07:42
15345,842,8,100.00,10.00,10.00,10.00,2020-02-29 13:52:15,2020-02-29 13:52:15
4287,841,9,100.00,10.00,10.00,10.00,2020-02-29 13:31:47,2020-02-29 13:31:47
21371,840,9,100.00,10.00,10.00,10.00,2020-02-29 13:23:28,2020-02-29 13:23:28
23283,839,9,100.00,10.00,10.00,10.00,2020-02-29 12:32:13,2020-02-29 12:32:13
23215,838,9,100.00,10.00,10.00,10.00,2020-02-29 11:39:52,2020-02-29 11:39:52
3952,837,9,100.00,10.00,10.00,10.00,2020-02-29 11:31:17,2020-02-29 11:31:17
23557,836,9,100.00,10.00,10.00,10.00,2020-02-29 11:20:25,2020-02-29 11:20:25
22649,835,9,100.00,10.00,10.00,10.00,2020-02-29 10:51:40,2020-02-29 10:51:40
23558,834,9,250.00,25.00,25.00,25.00,2020-02-29 10:51:39,2020-02-29 10:51:39
2221,833,9,100.00,10.00,10.00,10.00,2020-02-29 10:49:12,2020-02-29 10:49:12
23450,832,9,250.00,25.00,25.00,25.00,2020-02-29 10:48:16,2020-02-29 10:48:16
22646,831,9,100.00,10.00,10.00,10.00,2020-02-29 10:38:32,2020-02-29 10:38:32
23209,830,9,100.00,10.00,10.00,10.00,2020-02-29 09:49:53,2020-02-29 09:49:53
22717,829,9,100.00,10.00,10.00,10.00,2020-02-29 09:39:10,2020-02-29 09:39:10
23448,828,9,100.00,10.00,10.00,10.00,2020-02-29 09:30:41,2020-02-29 09:30:41
16006,827,9,100.00,10.00,10.00,10.00,2020-02-29 09:27:47,2020-02-29 09:27:47
18461,826,9,100.00,10.00,10.00,10.00,2020-02-29 09:10:45,2020-02-29 09:10:45
199,825,8,100.00,10.00,20.00,10.00,2020-02-29 08:35:52,2020-02-29 08:35:52
15663,824,9,100.00,10.00,10.00,10.00,2020-02-29 08:18:44,2020-02-29 08:18:44
22551,823,9,100.00,10.00,10.00,10.00,2020-02-29 07:11:34,2020-02-29 07:11:34
15814,822,9,100.00,10.00,10.00,10.00,2020-02-29 06:52:46,2020-02-29 06:52:46
18415,821,9,250.00,25.00,25.00,25.00,2020-02-29 06:23:29,2020-02-29 06:23:29
23164,820,9,100.00,10.00,10.00,10.00,2020-02-29 06:13:21,2020-02-29 06:13:21
21948,819,9,250.00,25.00,25.00,25.00,2020-02-29 05:56:23,2020-02-29 05:56:23
1136,818,8,100.00,10.00,20.00,10.00,2020-02-29 05:47:25,2020-02-29 05:47:25
23389,817,9,100.00,10.00,10.00,10.00,2020-02-29 04:42:59,2020-02-29 04:42:59
22126,816,9,100.00,10.00,10.00,10.00,2020-02-29 04:11:02,2020-02-29 04:11:02
23426,797,9,350.00,35.00,10.00,35.00,2020-02-29 03:08:29,2020-02-28 21:51:11
23426,797,9,350.00,35.00,25.00,35.00,2020-02-29 03:08:29,2020-02-29 03:08:29
17222,815,9,100.00,10.00,10.00,10.00,2020-02-29 03:07:41,2020-02-29 03:07:41
23056,814,9,100.00,10.00,10.00,10.00,2020-02-29 02:31:10,2020-02-29 02:31:10
22968,813,9,350.00,35.00,25.00,35.00,2020-02-29 02:20:01,2020-02-29 02:16:41
22968,813,9,350.00,35.00,10.00,35.00,2020-02-29 02:20:01,2020-02-29 02:20:01
17913,812,9,250.00,25.00,25.00,25.00,2020-02-29 02:16:32,2020-02-29 02:16:32
22605,811,9,250.00,25.00,25.00,25.00,2020-02-29 01:17:46,2020-02-29 01:17:46
19676,810,9,500.00,50.00,50.00,50.00,2020-02-29 00:31:07,2020-02-29 00:31:07
19579,809,9,100.00,10.00,10.00,10.00,2020-02-29 00:21:09,2020-02-29 00:21:09
23560,808,9,100.00,10.00,10.00,10.00,2020-02-29 00:00:40,2020-02-29 00:00:40
22558,807,9,100.00,10.00,10.00,10.00,2020-02-28 23:11:09,2020-02-28 23:11:09
22972,806,8,100.00,10.00,10.00,10.00,2020-02-28 22:56:47,2020-02-28 22:56:47
21191,805,9,100.00,10.00,10.00,10.00,2020-02-28 22:47:33,2020-02-28 22:47:33
17717,804,8,250.00,25.00,25.00,25.00,2020-02-28 22:46:44,2020-02-28 22:46:44
21788,803,9,100.00,10.00,10.00,10.00,2020-02-28 22:36:29,2020-02-28 22:36:29
23030,802,9,250.00,25.00,25.00,25.00,2020-02-28 22:36:24,2020-02-28 22:36:24
20615,801,9,100.00,10.00,10.00,10.00,2020-02-28 22:07:44,2020-02-28 22:07:44
964,800,8,100.00,10.00,10.00,10.00,2020-02-28 22:03:32,2020-02-28 22:03:32
20610,799,9,100.00,10.00,10.00,10.00,2020-02-28 21:57:39,2020-02-28 21:57:39
23487,798,9,100.00,10.00,10.00,10.00,2020-02-28 21:55:45,2020-02-28 21:55:45
10675,796,9,100.00,10.00,10.00,10.00,2020-02-28 21:47:51,2020-02-28 21:47:51
18527,795,9,100.00,10.00,10.00,10.00,2020-02-28 21:42:46,2020-02-28 21:42:46
23153,794,9,100.00,10.00,10.00,10.00,2020-02-28 21:23:35,2020-02-28 21:23:35
18337,793,9,250.00,25.00,25.00,25.00,2020-02-28 21:18:29,2020-02-28 21:18:29
23432,792,9,250.00,25.00,25.00,25.00,2020-02-28 20:54:13,2020-02-28 20:54:13
23526,791,9,250.00,25.00,25.00,25.00,2020-02-28 20:52:09,2020-02-28 20:52:09
23301,790,9,250.00,25.00,25.00,25.00,2020-02-28 20:46:22,2020-02-28 20:46:22
23483,789,9,100.00,10.00,10.00,10.00,2020-02-28 20:34:20,2020-02-28 20:34:20
17323,788,7,100.00,10.00,10.00,10.00,2020-02-28 20:32:21,2020-02-28 20:32:21
17323,788,7,100.00,10.00,10.00,10.00,2020-02-28 20:32:21,2020-02-28 21:32:14
23493,787,9,100.00,10.00,10.00,10.00,2020-02-28 20:16:21,2020-02-28 20:16:21
4671,786,9,100.00,10.00,10.00,10.00,2020-02-28 20:02:03,2020-02-28 20:02:03
4404,785,9,100.00,10.00,10.00,10.00,2020-02-28 19:54:27,2020-02-28 19:54:27
23434,784,9,250.00,25.00,25.00,25.00,2020-02-28 19:51:36,2020-02-28 19:51:36
23424,783,7,500.00,50.00,50.00,50.00,2020-02-28 19:51:23,2020-02-28 19:51:23
23424,783,7,500.00,50.00,50.00,50.00,2020-02-28 19:51:23,2020-02-28 19:51:55
23424,783,7,500.00,50.00,50.00,50.00,2020-02-28 19:51:23,2020-02-28 19:57:03
23496,782,9,100.00,10.00,10.00,10.00,2020-02-28 19:09:55,2020-02-28 19:09:55
23455,781,9,250.00,25.00,25.00,25.00,2020-02-28 18:45:08,2020-02-28 18:45:08
23311,780,9,250.00,25.00,25.00,25.00,2020-02-28 18:44:01,2020-02-28 18:44:01
121,779,9,100.00,10.00,10.00,10.00,2020-02-28 18:43:03,2020-02-28 18:43:03
13726,778,9,100.00,10.00,10.00,10.00,2020-02-28 18:36:59,2020-02-28 18:36:59
18713,777,9,250.00,25.00,25.00,25.00,2020-02-28 18:20:09,2020-02-28 18:20:09
21264,776,9,100.00,10.00,10.00,10.00,2020-02-28 18:12:05,2020-02-28 18:12:05
20854,775,9,100.00,10.00,10.00,10.00,2020-02-28 18:01:40,2020-02-28 18:01:40
456,774,7,100.00,10.00,20.00,10.00,2020-02-28 17:58:29,2020-02-28 17:58:29
456,774,7,100.00,10.00,10.00,10.00,2020-02-28 17:58:29,2020-02-28 17:59:45
23358,773,9,100.00,10.00,10.00,10.00,2020-02-28 17:49:24,2020-02-28 17:49:24
19283,772,8,100.00,10.00,10.00,10.00,2020-02-28 17:38:14,2020-02-28 17:38:14
19283,772,8,100.00,10.00,10.00,10.00,2020-02-28 17:38:14,2020-02-29 22:11:34
17738,771,28,10000.00,334.00,334.00,334.00,2020-02-28 17:24:54,2020-02-28 17:24:54
21959,770,9,100.00,10.00,10.00,10.00,2020-02-28 17:24:14,2020-02-28 17:24:14
23478,769,9,1000.00,100.00,100.00,100.00,2020-02-28 17:21:26,2020-02-28 17:21:26
21259,483,8,600.00,60.00,50.00,60.00,2020-02-28 17:18:52,2020-02-14 22:58:22
21259,483,8,600.00,60.00,50.00,60.00,2020-02-28 17:18:52,2020-02-16 09:50:14
21259,483,8,600.00,60.00,10.00,60.00,2020-02-28 17:18:52,2020-02-28 17:18:52
21259,483,8,600.00,60.00,10.00,60.00,2020-02-28 17:18:52,2020-02-28 23:20:43
923,768,8,100.00,10.00,10.00,10.00,2020-02-28 16:50:48,2020-02-28 16:50:48
4249,767,9,100.00,10.00,10.00,10.00,2020-02-28 16:36:48,2020-02-28 16:36:48
16271,766,9,100.00,10.00,10.00,10.00,2020-02-28 16:06:40,2020-02-28 16:06:40
22596,765,9,100.00,10.00,10.00,10.00,2020-02-28 15:52:15,2020-02-28 15:52:15
13656,764,9,100.00,10.00,10.00,10.00,2020-02-28 15:42:38,2020-02-28 15:42:38
4578,763,9,100.00,10.00,10.00,10.00,2020-02-28 15:37:27,2020-02-28 15:37:27
5520,762,9,250.00,25.00,25.00,25.00,2020-02-28 15:31:54,2020-02-28 15:31:55
23463,761,8,100.00,10.00,10.00,10.00,2020-02-28 15:20:50,2020-02-28 15:20:50
23443,760,9,1000.00,100.00,100.00,100.00,2020-02-28 15:20:47,2020-02-28 15:20:47
22832,759,9,100.00,10.00,10.00,10.00,2020-02-28 15:00:11,2020-02-28 15:00:11
23114,758,9,100.00,10.00,10.00,10.00,2020-02-28 14:58:12,2020-02-28 14:58:12
18452,757,9,100.00,10.00,10.00,10.00,2020-02-28 14:47:41,2020-02-28 14:47:41
148,756,0,100.00,10.00,10.00,10.00,2020-02-28 14:33:55,2020-02-28 14:33:55
18453,755,9,100.00,10.00,10.00,10.00,2020-02-28 14:32:44,2020-02-28 14:32:44
18455,754,9,500.00,50.00,50.00,50.00,2020-02-28 14:24:30,2020-02-28 14:24:30
21745,753,9,100.00,10.00,10.00,10.00,2020-02-28 13:39:18,2020-02-28 13:39:18
3479,752,9,100.00,10.00,10.00,10.00,2020-02-28 13:34:13,2020-02-28 13:34:13
23451,751,9,100.00,10.00,10.00,10.00,2020-02-28 13:24:46,2020-02-28 13:24:46
846,750,9,100.00,10.00,10.00,10.00,2020-02-28 12:40:28,2020-02-28 12:40:28
23350,749,9,100.00,10.00,10.00,10.00,2020-02-28 12:31:11,2020-02-28 12:31:11
16708,748,9,100.00,10.00,10.00,10.00,2020-02-28 11:56:43,2020-02-28 11:56:43
10660,747,9,100.00,10.00,10.00,10.00,2020-02-28 11:34:39,2020-02-28 11:34:39
20827,746,9,100.00,10.00,10.00,10.00,2020-02-28 11:11:22,2020-02-28 11:11:22
22874,745,9,250.00,25.00,25.00,25.00,2020-02-28 11:09:35,2020-02-28 11:09:35
13724,744,9,100.00,10.00,10.00,10.00,2020-02-28 10:47:24,2020-02-28 10:47:24
23444,743,9,100.00,10.00,10.00,10.00,2020-02-28 10:46:37,2020-02-28 10:46:37
2209,742,9,100.00,10.00,10.00,10.00,2020-02-28 10:45:09,2020-02-28 10:45:09
2266,741,9,100.00,10.00,10.00,10.00,2020-02-28 10:43:45,2020-02-28 10:43:45
21849,740,9,100.00,10.00,10.00,10.00,2020-02-28 10:21:56,2020-02-28 10:21:56
19548,739,9,100.00,10.00,10.00,10.00,2020-02-28 10:11:49,2020-02-28 10:11:49
21744,738,8,100.00,10.00,20.00,10.00,2020-02-28 10:02:08,2020-02-28 10:02:08
4394,737,9,100.00,10.00,10.00,10.00,2020-02-28 09:03:10,2020-02-28 09:03:10
23397,736,9,100.00,10.00,10.00,10.00,2020-02-28 08:50:01,2020-02-28 08:50:01
5456,735,8,100.00,10.00,20.00,10.00,2020-02-28 07:20:53,2020-02-28 07:20:53
19145,384,8,200.00,20.00,10.00,20.00,2020-02-28 05:19:38,2020-02-04 16:43:14
19145,384,8,200.00,20.00,10.00,20.00,2020-02-28 05:19:38,2020-02-28 05:19:38
19145,384,8,200.00,20.00,20.00,20.00,2020-02-28 05:19:38,2020-02-28 05:20:51
21901,734,9,250.00,25.00,25.00,25.00,2020-02-28 05:09:22,2020-02-28 05:09:22
22851,733,9,250.00,25.00,25.00,25.00,2020-02-28 05:03:03,2020-02-28 05:03:03
23423,732,9,100.00,10.00,10.00,10.00,2020-02-28 01:17:29,2020-02-28 01:17:29
22965,731,29,5000.00,167.00,167.00,167.00,2020-02-28 01:15:24,2020-02-28 01:15:24
19902,730,9,250.00,25.00,25.00,25.00,2020-02-28 00:07:01,2020-02-28 00:07:01
17547,729,9,250.00,25.00,25.00,25.00,2020-02-27 23:28:39,2020-02-27 23:28:39
20616,728,9,500.00,50.00,50.00,50.00,2020-02-27 23:07:17,2020-02-27 23:07:17
21418,727,9,100.00,10.00,10.00,10.00,2020-02-27 22:48:26,2020-02-27 22:48:26
17074,726,9,250.00,25.00,25.00,25.00,2020-02-27 22:15:45,2020-02-27 22:15:45
18067,725,9,250.00,25.00,25.00,25.00,2020-02-27 22:11:28,2020-02-27 22:11:28
22994,724,9,250.00,25.00,25.00,25.00,2020-02-27 22:07:07,2020-02-27 22:07:07
23351,723,9,100.00,10.00,10.00,10.00,2020-02-27 21:56:50,2020-02-27 21:56:50
22859,722,9,100.00,10.00,10.00,10.00,2020-02-27 21:07:16,2020-02-27 21:07:16
23048,721,8,100.00,10.00,20.00,10.00,2020-02-27 20:53:41,2020-02-27 20:53:41
5321,720,9,250.00,25.00,25.00,25.00,2020-02-27 20:50:55,2020-02-27 20:50:55
23378,719,9,250.00,25.00,25.00,25.00,2020-02-27 20:47:23,2020-02-27 20:47:23
23254,718,9,100.00,10.00,10.00,10.00,2020-02-27 20:20:35,2020-02-27 20:20:35
