"11094","263","7","500.00","50.00","50.00","50.00","2020-01-01 00:42:37","2020-02-24 00:10:40"
"11355","264","8","1000.00","100.00","100.00","100.00","2020-01-01 00:44:55","2020-02-04 00:32:39"
"1042","265","6","1000.00","100.00","100.00","100.00","2020-01-01 00:45:22","2020-02-02 11:31:14"
"15157","266","7","500.00","50.00","50.00","50.00","2020-01-01 00:52:01","2020-02-28 13:24:00"
"15133","267","8","1000.00","100.00","100.00","100.00","2020-01-01 01:37:32","2020-02-13 11:25:21"
"15342","270","9","500.00","50.00","0.06","50.00","2020-01-01 03:11:56","2020-02-01 04:05:04"
"2198","271","9","500.00","50.00","2.00","50.00","2020-01-01 07:56:54","2020-02-02 04:05:02"
"1664","273","9","500.00","50.00","3.00","50.00","2020-01-01 13:45:33","2020-02-02 04:05:02"
"450","277","7","500.00","50.00","0.20","50.00","2020-01-02 17:08:12","2020-02-03 04:05:02"
"450","277","7","500.00","50.00","50.00","50.00","2020-01-02 17:08:12","2020-02-21 17:59:15"
"5843","278","8","500.00","50.00","50.00","50.00","2020-01-02 17:29:10","2020-02-01 09:08:20"
"342","279","16","3000.00","150.00","150.00","150.00","2020-01-02 20:57:45","2020-02-01 18:32:33"
"4129","280","6","500.00","50.00","50.00","50.00","2020-01-02 22:10:39","2020-02-13 00:55:48"
"16494","281","8","1000.00","100.00","100.00","100.00","2020-01-03 00:04:29","2020-02-02 16:09:25"
"16689","282","7","500.00","50.00","50.00","50.00","2020-01-03 18:16:38","2020-02-03 21:27:32"
"16469","285","7","1000.00","100.00","100.00","100.00","2020-01-04 20:02:55","2020-02-03 02:50:48"
"6528","286","27","5000.00","167.00","167.00","167.00","2020-01-05 13:52:16","2020-02-06 02:40:45"
"16424","287","8","1000.00","100.00","29.00","100.00","2020-01-05 20:30:59","2020-02-09 18:40:10"
"16424","287","8","1000.00","100.00","32.00","100.00","2020-01-05 20:30:59","2020-02-19 15:20:02"
"17172","288","29","5000.00","167.00","90.50","167.00","2020-01-06 02:10:19","2020-02-06 04:05:02"
"16720","291","7","1000.00","100.00","50.00","100.00","2020-01-06 13:01:13","2020-02-03 21:03:27"
"17105","292","7","1000.00","100.00","100.00","100.00","2020-01-06 15:59:47","2020-02-06 23:24:44"
"11407","293","8","500.00","50.00","50.00","50.00","2020-01-06 22:32:30","2020-02-03 18:07:21"
"6271","294","9","500.00","50.00","10.00","50.00","2020-01-06 22:34:04","2020-02-07 04:05:02"
"17486","295","7","500.00","50.00","50.00","50.00","2020-01-07 17:07:57","2020-02-05 18:02:39"
"16526","297","8","500.00","50.00","50.00","50.00","2020-01-08 05:21:51","2020-02-03 02:49:45"
"14976","298","7","500.00","50.00","50.00","50.00","2020-01-08 17:12:37","2020-02-06 18:45:04"
"17715","299","9","500.00","50.00","5.00","50.00","2020-01-08 21:19:02","2020-02-09 04:05:01"
"102","303","27","10000.00","334.00","334.00","334.00","2020-01-10 16:19:19","2020-02-03 02:54:50"
"102","303","27","10000.00","334.00","334.00","334.00","2020-01-10 16:19:19","2020-02-27 13:18:13"
"18024","306","8","1000.00","100.00","100.00","100.00","2020-01-10 19:41:40","2020-02-07 22:15:24"
"17414","308","18","3000.00","150.00","150.00","150.00","2020-01-11 08:08:33","2020-02-10 09:55:06"
"16443","309","7","500.00","50.00","50.00","50.00","2020-01-11 20:05:50","2020-02-01 19:00:40"
"16443","309","7","500.00","50.00","50.00","50.00","2020-01-11 20:05:50","2020-02-26 17:41:30"
"17548","310","7","500.00","50.00","50.00","50.00","2020-01-12 13:51:55","2020-02-29 21:12:58"
"18359","311","8","500.00","50.00","50.00","50.00","2020-01-12 17:45:06","2020-02-08 17:15:26"
"18363","312","7","1000.00","100.00","100.00","100.00","2020-01-12 18:53:25","2020-02-07 14:59:09"
"17707","313","8","500.00","50.00","50.00","50.00","2020-01-12 20:31:40","2020-02-13 04:05:02"
"17281","314","6","500.00","50.00","50.00","50.00","2020-01-13 02:48:30","2020-02-22 19:06:36"
"18366","315","6","500.00","50.00","100.00","50.00","2020-01-13 21:26:39","2020-02-07 00:56:37"
"5192","316","7","500.00","50.00","50.00","50.00","2020-01-14 12:57:29","2020-02-04 23:47:14"
"17947","319","8","500.00","50.00","50.00","50.00","2020-01-15 02:09:37","2020-02-26 19:01:47"
"18826","320","8","1000.00","100.00","100.00","100.00","2020-01-15 10:16:42","2020-02-15 19:03:50"
"8806","321","8","1000.00","100.00","100.00","100.00","2020-01-15 18:50:21","2020-02-05 18:16:47"
"18818","322","8","500.00","50.00","50.00","50.00","2020-01-15 19:11:13","2020-02-16 14:56:06"
"18583","324","8","1000.00","100.00","100.00","100.00","2020-01-15 22:18:29","2020-02-13 14:30:47"
"18667","325","8","500.00","50.00","50.00","50.00","2020-01-15 23:16:06","2020-02-13 13:58:39"
"16638","326","17","3000.00","150.00","150.00","150.00","2020-01-16 01:45:44","2020-02-15 13:13:48"
"17748","327","7","1000.00","100.00","100.00","100.00","2020-01-16 15:58:40","2020-02-01 20:39:54"
"18397","328","8","500.00","50.00","50.00","50.00","2020-01-16 20:11:12","2020-02-12 03:16:04"
"18200","329","7","500.00","50.00","50.00","50.00","2020-01-16 22:18:02","2020-02-13 01:56:29"
"17535","330","8","500.00","50.00","50.00","50.00","2020-01-17 12:14:58","2020-02-18 04:05:01"
"17910","331","8","500.00","50.00","50.00","50.00","2020-01-17 12:39:18","2020-02-18 04:05:01"
"17899","332","8","500.00","50.00","50.00","50.00","2020-01-17 21:13:10","2020-02-18 04:05:01"
"17875","333","8","500.00","50.00","50.00","50.00","2020-01-18 22:16:03","2020-02-18 14:16:35"
"17906","334","8","500.00","50.00","50.00","50.00","2020-01-18 22:22:26","2020-02-19 04:05:02"
"7467","336","8","500.00","50.00","50.00","50.00","2020-01-21 15:57:56","2020-02-21 10:02:46"
"325","337","9","500.00","50.00","21.32","50.00","2020-01-21 17:41:27","2020-02-22 04:05:02"
"17772","338","8","500.00","50.00","50.00","50.00","2020-01-21 20:11:15","2020-02-22 04:05:02"
"17598","339","9","500.00","50.00","5.15","50.00","2020-01-22 00:54:50","2020-02-22 04:05:02"
"19941","341","8","500.00","50.00","50.00","50.00","2020-01-23 02:14:02","2020-02-22 20:25:46"
"19818","342","8","500.00","50.00","50.00","50.00","2020-01-23 08:24:54","2020-02-20 10:08:00"
"6029","343","8","500.00","50.00","50.00","50.00","2020-01-23 20:12:44","2020-02-14 20:43:20"
"17227","344","8","500.00","50.00","50.00","50.00","2020-01-23 20:45:50","2020-02-25 01:09:49"
"20181","345","8","1000.00","100.00","100.00","100.00","2020-01-24 17:28:41","2020-02-17 18:51:02"
"19493","346","8","500.00","50.00","50.00","50.00","2020-01-27 03:34:37","2020-02-27 00:52:58"
"9825","348","8","500.00","50.00","50.00","50.00","2020-01-27 23:12:58","2020-02-27 10:45:09"
"316","349","9","1000.00","100.00","0.70","100.00","2020-01-28 05:12:43","2020-02-29 04:05:01"
"18399","350","8","500.00","50.00","50.00","50.00","2020-01-28 05:29:07","2020-02-28 03:54:14"
"313","351","8","1000.00","100.00","100.00","100.00","2020-01-29 00:18:00","2020-02-26 16:31:41"
"3884","352","8","1000.00","100.00","100.00","100.00","2020-01-29 18:32:03","2020-02-25 06:27:04"
"17808","353","7","500.00","50.00","50.00","50.00","2020-01-29 21:46:21","2020-02-13 11:00:22"
"17883","354","8","500.00","50.00","50.00","50.00","2020-01-30 01:15:52","2020-02-28 16:51:32"
